id,age,gender,country,traffic_source
8142,12,F,France,Facebook
33646,66,M,France,Search
58377,44,M,France,Search
79400,49,F,France,Search
28216,18,F,France,Search
38540,70,M,France,Organic
44635,42,M,France,Search
62378,32,F,France,Search
66952,24,M,France,Search
76633,46,M,France,Facebook
42158,31,M,France,Search
20565,57,M,France,Search
36702,70,M,France,Search
7710,28,F,France,Display
13167,12,M,France,Search
17115,51,F,France,Search
72576,36,M,France,Search
84612,57,F,France,Email
85362,18,M,France,Email
92994,35,F,France,Search
97447,49,F,France,Search
56943,43,M,France,Search
36233,14,M,France,Email
2798,56,F,France,Search
31450,61,M,France,Search
42927,37,M,France,Facebook
25553,65,F,France,Search
33871,46,F,France,Search
49042,70,M,France,Search
76710,57,M,France,Search
89047,43,F,France,Organic
94405,58,M,France,Search
12369,12,F,France,Search
95655,49,M,France,Search
26581,58,F,France,Search
69700,61,F,France,Search
64501,55,F,France,Search
78818,15,M,France,Search
99925,35,M,France,Organic
527,29,F,France,Search
9528,29,F,France,Search
19705,38,M,France,Search
36428,28,M,France,Search
57699,40,F,France,Search
87358,31,F,France,Facebook
22349,25,F,France,Search
49963,20,M,France,Search
81464,47,F,France,Search
81600,47,F,France,Email
39542,56,F,France,Search
49845,30,F,France,Organic
34322,34,F,France,Search
72836,64,M,France,Email
95606,38,F,France,Organic
5593,33,M,France,Organic
20399,59,M,France,Search
36024,50,F,France,Search
80601,15,M,France,Email
84200,34,M,France,Organic
53978,20,M,France,Facebook
21496,27,M,France,Organic
2168,34,F,France,Organic
14574,18,M,France,Organic
16621,40,M,France,Search
55605,63,M,France,Search
38096,13,M,France,Search
29347,43,F,Germany,Search
63667,15,M,Germany,Facebook
67692,38,F,Germany,Facebook
84656,47,M,Germany,Search
85799,15,F,Germany,Search
97116,26,F,Germany,Search
11553,43,M,Germany,Search
48157,50,F,Germany,Organic
66450,60,F,Germany,Search
38220,49,M,Germany,Search
80195,26,M,Germany,Search
14441,28,M,Germany,Search
6663,60,F,Germany,Organic
42499,25,M,Germany,Organic
43771,14,M,Germany,Search
66524,15,F,Germany,Facebook
82398,29,F,Germany,Search
95832,17,M,Germany,Search
16468,31,F,Germany,Search
21415,63,M,Germany,Organic
33679,53,M,Germany,Facebook
36194,33,F,Germany,Email
3715,62,M,Germany,Organic
8435,14,M,Germany,Email
41503,55,M,Germany,Search
77806,43,F,Germany,Search
87698,24,M,Germany,Search
91519,36,M,Germany,Display
4533,46,F,Germany,Search
29800,25,F,Germany,Facebook
37496,14,F,Germany,Search
52901,35,M,Germany,Search
11170,21,F,Germany,Organic
27735,70,F,Germany,Search
38367,35,F,Germany,Search
63842,13,M,Germany,Search
72177,13,F,Germany,Organic
14119,30,F,Germany,Search
2023,60,M,Germany,Organic
28819,42,M,Germany,Email
32190,52,F,Germany,Search
36886,40,F,Germany,Search
51134,38,M,Germany,Search
60893,59,M,Germany,Search
79107,64,M,Germany,Search
47509,26,F,Germany,Organic
53562,28,M,Germany,Facebook
56663,58,F,Germany,Display
25848,64,M,Germany,Search
43278,21,M,Germany,Search
43785,32,M,Germany,Search
1628,69,M,Germany,Search
24751,66,M,Germany,Search
89895,58,M,Germany,Organic
91287,56,F,Germany,Search
16169,19,M,Germany,Organic
51700,55,F,Germany,Organic
3696,41,M,Germany,Search
22607,34,F,Germany,Search
37396,56,F,Germany,Search
55883,46,M,Germany,Search
68530,47,F,Germany,Search
27251,36,M,Germany,Search
57318,63,M,Germany,Search
27620,36,M,Germany,Search
63690,26,F,Germany,Search
89238,69,F,Germany,Search
45270,70,M,Germany,Organic
49198,17,M,Germany,Search
85501,32,M,Germany,Email
4604,18,M,Germany,Search
419,52,F,Germany,Email
35922,15,F,Germany,Email
44177,26,M,Germany,Search
4161,15,M,Germany,Search
46224,27,M,Germany,Search
55562,31,F,Germany,Search
40840,70,F,Germany,Search
81255,24,M,Germany,Organic
25266,43,F,Germany,Search
67616,56,M,Germany,Search
94891,63,M,Germany,Search
86164,61,M,Germany,Search
37155,12,F,Germany,Email
47894,41,M,Germany,Search
49780,14,M,Germany,Facebook
52556,17,M,Germany,Search
61909,38,F,Germany,Display
56965,26,F,Germany,Search
85541,51,F,Germany,Search
74186,62,F,Germany,Search
8325,23,M,Germany,Search
86167,49,F,Germany,Search
72991,35,F,Germany,Search
55732,27,F,Germany,Search
73543,62,M,Germany,Email
4640,61,M,Germany,Organic
14507,58,M,Germany,Search
18461,68,F,Germany,Display
18717,39,F,Germany,Search
19333,39,F,Germany,Search
23849,18,M,Germany,Search
76814,66,M,Germany,Search
81082,12,M,Germany,Search
42752,42,M,Germany,Facebook
64764,60,F,Germany,Search
12522,67,M,Germany,Search
40200,66,M,Germany,Search
47782,59,M,Germany,Organic
14855,57,M,Germany,Search
27165,54,M,Germany,Email
71324,64,F,Germany,Search
89185,35,M,Germany,Organic
23192,30,M,Germany,Search
44422,28,M,Germany,Search
2323,40,F,Germany,Search
12599,69,M,Germany,Organic
58099,21,F,Germany,Search
2444,47,M,Germany,Search
2668,44,F,Germany,Email
59132,51,F,Germany,Search
85068,23,M,Germany,Search
13018,21,M,Germany,Facebook
58104,38,M,Germany,Search
8427,39,M,Germany,Search
82108,34,M,Germany,Search
93578,25,M,Germany,Search
34424,44,M,Germany,Facebook
88988,23,F,Germany,Search
79688,17,F,Germany,Search
93599,54,F,Germany,Search
10349,51,M,Germany,Search
15718,37,M,Germany,Email
35719,39,M,Germany,Search
75710,17,F,Germany,Search
76464,50,F,Germany,Search
79884,31,F,Germany,Search
32713,18,M,Germany,Search
65060,61,M,Germany,Search
75094,50,F,Germany,Search
92287,33,M,Germany,Email
7061,17,F,Germany,Search
37454,17,F,Germany,Search
56325,44,M,Germany,Search
37065,53,F,Germany,Search
56669,35,M,Germany,Search
62385,61,F,Germany,Search
2245,55,M,Germany,Organic
34728,26,M,Germany,Search
44144,54,F,Germany,Search
31263,12,M,Germany,Search
34090,33,F,Germany,Search
67107,51,M,Germany,Search
78659,59,M,Germany,Search
80126,15,F,Germany,Search
29388,50,M,Germany,Search
35973,48,M,Germany,Search
51174,53,F,Germany,Search
57594,18,M,Germany,Search
71012,50,F,Germany,Facebook
77333,15,F,Germany,Search
89315,19,M,Germany,Search
14717,42,M,Germany,Search
69266,52,M,Germany,Search
44916,55,F,Germany,Search
54290,58,F,Germany,Organic
97415,57,F,Germany,Search
45701,49,M,Germany,Search
2676,28,M,Germany,Search
15911,66,M,Germany,Search
18989,35,F,Germany,Organic
49183,70,F,Germany,Search
65302,24,F,Germany,Organic
20124,58,M,Germany,Search
52335,66,F,Germany,Search
98080,64,F,Germany,Search
63104,24,M,Germany,Search
21727,57,M,Germany,Organic
73834,17,M,Germany,Display
53105,12,M,Germany,Search
70852,32,F,Germany,Search
98446,30,F,Germany,Search
16337,54,M,Germany,Search
69032,17,F,Germany,Search
78863,66,M,Germany,Search
77906,70,F,Germany,Organic
90155,23,F,Germany,Search
2584,69,F,Germany,Search
5012,17,F,Germany,Display
18422,64,M,Germany,Search
22207,35,M,Germany,Search
41828,62,M,Germany,Search
5214,48,M,Germany,Search
48997,64,F,Germany,Search
50143,51,M,Germany,Display
89280,43,F,Germany,Search
1873,38,M,Germany,Search
62883,43,F,Germany,Search
63089,50,F,Germany,Organic
66419,19,F,Germany,Search
8347,24,F,Germany,Search
41071,52,M,Germany,Search
90234,49,F,Germany,Search
76382,12,M,Germany,Search
81393,55,M,Germany,Organic
2126,30,F,Germany,Search
89874,54,M,Germany,Search
672,29,M,Germany,Search
17235,39,M,Germany,Search
3957,41,M,Germany,Organic
22136,20,M,Germany,Search
25847,38,M,Germany,Search
77765,70,F,Germany,Search
23280,33,F,Germany,Search
90212,35,F,Germany,Search
22520,66,F,Germany,Organic
86222,20,M,Germany,Search
59190,17,M,Germany,Search
12609,46,M,Germany,Search
34787,62,M,Germany,Search
52483,44,F,Germany,Search
3319,27,F,Germany,Search
24848,68,M,Germany,Search
91255,54,M,Germany,Search
26212,51,M,Germany,Search
29366,48,F,Germany,Search
44798,68,F,Germany,Search
35312,50,F,Germany,Search
45574,45,M,Germany,Search
76582,64,M,Germany,Search
3846,19,M,Germany,Search
82135,62,F,Germany,Search
18154,27,F,Germany,Display
32149,54,M,Germany,Search
96920,60,M,Germany,Email
10499,66,F,Germany,Search
78917,35,F,Germany,Search
18158,34,M,Germany,Organic
20236,20,M,Germany,Search
50995,61,F,Germany,Search
58054,13,F,Germany,Search
16961,57,F,Germany,Search
84363,17,M,Germany,Search
84532,15,M,Germany,Search
7204,49,F,Germany,Search
9081,13,F,Germany,Display
17314,25,F,Germany,Search
60577,43,F,Germany,Search
71841,42,M,Germany,Search
75928,59,F,Germany,Search
87848,54,F,Germany,Search
24093,52,M,Germany,Search
59202,68,M,Germany,Organic
84099,14,F,Germany,Search
46898,58,F,Germany,Search
72230,60,M,Germany,Search
5621,41,F,Germany,Organic
17043,24,M,Germany,Search
17292,33,M,Germany,Organic
19578,42,F,Germany,Search
25599,23,M,Germany,Search
78064,49,M,Germany,Display
17271,19,M,Germany,Search
22290,56,M,Germany,Search
35225,37,M,Germany,Organic
60825,28,M,Germany,Search
70351,69,M,Germany,Search
50613,53,M,Germany,Search
3736,34,M,Germany,Display
35766,29,M,Germany,Facebook
38085,46,F,Germany,Search
38338,12,M,Germany,Search
64239,44,M,Germany,Search
86657,14,F,Germany,Display
7854,28,F,Germany,Search
80248,65,F,Germany,Search
83269,42,M,Germany,Organic
26501,69,M,Germany,Display
87684,46,M,Germany,Search
85260,30,F,Germany,Search
92776,16,F,Germany,Search
12263,13,F,Germany,Search
14917,29,M,Germany,Search
54130,58,F,Germany,Search
57945,62,M,Germany,Search
61628,31,F,Germany,Search
77463,22,F,Germany,Search
10716,26,M,Germany,Organic
47630,47,M,Germany,Search
53238,49,F,Germany,Organic
66808,52,F,Germany,Search
98132,60,M,Germany,Search
40224,40,F,Germany,Search
42984,30,M,Germany,Organic
55572,21,M,Germany,Search
81232,59,M,Germany,Search
18005,13,M,Germany,Search
30451,58,F,Germany,Search
38717,46,M,Germany,Search
19372,47,F,Germany,Search
53144,55,M,Germany,Search
94235,17,M,Germany,Search
8547,61,F,Germany,Organic
25831,69,F,Germany,Email
75059,45,M,Germany,Search
4494,52,F,Germany,Search
5501,53,F,Germany,Organic
46025,63,F,Germany,Search
57156,53,F,Germany,Search
64252,22,F,Germany,Search
67055,53,M,Germany,Email
79169,27,F,Germany,Search
80751,45,M,Germany,Search
81169,31,M,Germany,Facebook
15758,66,M,Germany,Search
74048,17,F,Germany,Organic
78828,37,M,Germany,Search
61604,28,M,Germany,Facebook
81005,53,F,Germany,Search
8681,56,M,Germany,Search
43381,40,M,Germany,Search
1867,23,F,Germany,Search
42045,35,M,Germany,Search
84024,59,M,Germany,Search
84806,54,M,Germany,Search
12886,43,F,Germany,Display
55395,46,F,Germany,Search
68082,63,F,Germany,Search
86452,19,M,Germany,Search
15688,46,M,Germany,Search
51418,32,M,Germany,Display
88657,57,F,Germany,Search
91303,23,F,Germany,Display
6249,20,F,Germany,Search
70525,17,F,Germany,Search
88867,38,M,Germany,Display
1572,26,F,Germany,Facebook
23725,23,M,Germany,Search
17086,18,F,Germany,Search
21553,40,F,Germany,Email
58460,60,F,Germany,Search
52052,49,M,Germany,Search
83619,20,F,Germany,Search
96537,31,F,Germany,Search
42577,37,F,Germany,Organic
46351,56,M,Germany,Search
7879,25,F,Germany,Search
74527,43,F,Germany,Organic
89660,14,F,Germany,Search
21387,23,F,Germany,Email
21667,19,M,Germany,Search
48252,30,F,Germany,Search
48264,62,F,Germany,Search
72347,26,M,Germany,Organic
95495,49,F,Germany,Search
9232,55,F,Germany,Search
24676,25,M,Germany,Organic
56794,45,F,Germany,Search
65957,14,F,Germany,Organic
83420,45,M,Germany,Search
94584,28,F,Germany,Search
3621,39,F,Germany,Search
20799,62,F,Germany,Search
37180,30,M,Germany,Search
67771,47,F,Germany,Search
96776,40,F,Germany,Search
36735,42,F,Germany,Search
42524,58,F,Germany,Facebook
75869,57,M,Germany,Search
45136,20,M,Germany,Search
80057,52,M,Germany,Search
92079,20,M,Germany,Organic
95630,16,F,Germany,Search
67336,37,F,Germany,Search
22040,35,F,Germany,Search
68299,28,F,Germany,Search
72246,30,M,Germany,Search
17584,20,M,Germany,Search
2109,18,M,Germany,Search
51086,36,M,Germany,Search
2650,64,M,Germany,Search
40228,17,F,Germany,Search
35024,38,M,Germany,Search
38075,59,M,Germany,Search
44503,19,F,Germany,Search
74162,40,M,Germany,Search
93070,28,M,Germany,Email
70263,29,F,Germany,Search
16994,26,M,Germany,Search
25203,33,F,Germany,Search
53177,46,F,Germany,Search
67224,61,F,Germany,Search
98589,44,F,Germany,Organic
22342,54,F,Germany,Search
63625,54,F,Germany,Search
80081,48,F,Germany,Search
82088,53,F,Germany,Search
57771,64,M,Germany,Organic
96809,51,M,Germany,Display
5412,49,M,Germany,Search
70023,63,F,Germany,Search
71644,31,M,Germany,Search
75738,23,F,Germany,Search
80793,66,F,Germany,Display
